query-id	corpus-id	score
genQ5573	4728-4	1
genQ5574	4728-5	1
genQ5575	4728-6	1
genQ5576	4729-0	1
genQ5577	4729-1	1
genQ5578	4730-0	1
genQ5579	4730-1	1
genQ5580	4730-2	1
genQ5581	4731-0	1
genQ5582	4731-1	1
genQ5583	4731-2	1
genQ5584	4731-3	1
genQ5585	4731-4	1
genQ5586	4732-0	1
genQ5587	4732-1	1
genQ5588	4732-2	1
genQ5589	4732-3	1
genQ5590	4732-4	1
genQ5591	4733-0	1
genQ5592	4733-1	1
genQ5593	4734-0	1
genQ5594	4734-1	1
genQ5595	4734-2	1
genQ5596	4737-0	1
genQ5597	4737-1	1
genQ5598	4737-2	1
genQ5599	4737-3	1
genQ5600	4737-4	1
genQ5601	4738-0	1
genQ5602	4738-1	1
genQ5603	4738-2	1
genQ5604	4738-3	1
genQ5605	4738-4	1
genQ5606	4738-5	1
genQ5607	4738-6	1
genQ5608	4738-7	1
genQ5609	4738-8	1
genQ5610	4738-9	1
genQ5611	4738-10	1
genQ5612	4738-11	1
genQ5613	4738-12	1
genQ5614	4738-13	1
genQ5615	4738-14	1
genQ5616	4738-15	1
genQ5617	4739-0	1
genQ5618	4739-1	1
genQ5619	4739-2	1
genQ5620	4739-3	1
genQ5621	4739-4	1
genQ5622	4739-5	1
genQ5623	4739-6	1
genQ5624	4739-7	1
genQ5625	4739-8	1
genQ5626	4739-9	1
genQ5627	4739-10	1
genQ5628	4739-11	1
genQ5629	4739-12	1
genQ5630	4739-13	1
genQ5631	4739-14	1
genQ5632	4739-15	1
genQ5633	4739-16	1
genQ5634	4763-0	1
genQ5635	4763-1	1
genQ5636	4763-2	1
genQ5637	4763-3	1
genQ5638	4763-4	1
genQ5639	4763-5	1
genQ5640	4763-6	1
genQ5641	4763-7	1
genQ5642	4763-8	1
genQ5643	4763-9	1
genQ5644	4763-10	1
genQ5645	4763-11	1
genQ5646	4763-12	1
genQ5647	4763-13	1
genQ5648	4763-14	1
genQ5649	4763-15	1
genQ5650	4763-16	1
genQ5651	4763-17	1
genQ5652	4763-18	1
genQ5653	4763-19	1
genQ5654	4763-20	1
genQ5655	4763-21	1
genQ5656	4763-22	1
genQ5657	4763-23	1
genQ5658	4763-24	1
genQ5659	4763-25	1
genQ5660	4763-26	1
genQ5661	4763-27	1
genQ5662	4763-28	1
genQ5663	4763-29	1
genQ5664	4764-0	1
genQ5665	4764-1	1
genQ5666	4764-2	1
genQ5667	4764-3	1
genQ5668	4764-4	1
genQ5669	4764-5	1
genQ5670	4764-6	1
genQ5671	4765-0	1
genQ5672	4765-1	1
genQ5673	4765-2	1
genQ5674	4765-3	1
genQ5675	4765-4	1
genQ5676	4765-5	1
genQ5677	4765-6	1
genQ5678	4765-7	1
genQ5679	4765-8	1
genQ5680	4765-9	1
genQ5681	4766-0	1
genQ5682	4766-1	1
genQ5683	4767-0	1
genQ5684	4768-0	1
genQ5685	4769-0	1
genQ5686	4769-1	1
genQ5687	4769-2	1
genQ5688	4769-3	1
genQ5689	4770-0	1
genQ5690	4770-1	1
genQ5691	4771-0	1
genQ5692	4771-1	1
genQ5693	4772-0	1
genQ5694	4772-1	1
genQ5695	4772-2	1
genQ5696	4772-3	1
genQ5697	4772-4	1
genQ5698	4772-5	1
genQ5699	4772-6	1
genQ5700	4774-0	1
genQ5701	4774-1	1
genQ5702	4774-2	1
genQ5703	4774-3	1
genQ5704	4774-4	1
genQ5705	4774-5	1
genQ5706	4774-6	1
genQ5707	4774-7	1
genQ5708	4774-8	1
genQ5709	4774-9	1
genQ5710	4774-10	1
genQ5711	4774-11	1
genQ5712	4774-12	1
genQ5713	4774-13	1
genQ5714	4774-14	1
genQ5715	4774-15	1
genQ5716	4774-16	1
genQ5717	4774-17	1
genQ5718	4774-18	1
genQ5719	4775-0	1
genQ5720	4775-1	1
genQ5721	4776-0	1
genQ5722	4776-1	1
genQ5723	4780-0	1
genQ5724	4780-1	1
genQ5725	4781-0	1
genQ5726	4781-1	1
genQ5727	4781-2	1
genQ5728	4781-3	1
genQ5729	4781-4	1
genQ5730	4781-5	1
genQ5731	4781-6	1
genQ5732	4781-7	1
genQ5733	4781-8	1
genQ5734	4781-9	1
genQ5735	4781-10	1
genQ5736	4781-11	1
genQ5737	4781-12	1
genQ5738	4781-13	1
genQ5739	4781-14	1
genQ5740	4781-15	1
genQ5741	4781-16	1
genQ5742	4781-17	1
genQ5743	4782-0	1
genQ5744	4782-1	1
genQ5745	4782-2	1
genQ5746	4783-0	1
genQ5747	4783-1	1
genQ5748	4783-2	1
genQ5749	4783-3	1
genQ5750	4783-4	1
genQ5751	4783-5	1
genQ5752	4783-6	1
genQ5753	4783-7	1
genQ5754	4783-8	1
genQ5755	4783-9	1
genQ5756	4784-0	1
genQ5757	4784-1	1
genQ5758	4784-2	1
genQ5759	4784-3	1
genQ5760	4784-4	1
genQ5761	4785-0	1
genQ5762	4785-1	1
genQ5763	4785-2	1
genQ5764	4785-3	1
genQ5765	4785-4	1
genQ5766	4785-5	1
genQ5767	4785-6	1
genQ5768	4785-7	1
genQ5769	4785-8	1
genQ5770	4785-9	1
genQ5771	4785-10	1
genQ5772	4785-11	1
genQ5773	4785-12	1
genQ5774	4785-13	1
genQ5775	4786-0	1
genQ5776	4786-1	1
genQ5777	4786-2	1
genQ5778	4786-3	1
genQ5779	4786-4	1
genQ5780	4786-5	1
genQ5781	4786-6	1
genQ5782	4786-7	1
genQ5783	4786-8	1
genQ5784	4786-9	1
genQ5785	4786-10	1
genQ5786	4786-11	1
genQ5787	4786-12	1
genQ5788	4786-13	1
genQ5789	4786-14	1
genQ5790	4786-15	1
genQ5791	4786-16	1
genQ5792	4786-17	1
genQ5793	4786-18	1
genQ5794	4786-19	1
genQ5795	4786-20	1
genQ5796	4786-21	1
genQ5797	4786-22	1
genQ5798	4786-23	1
genQ5799	4787-0	1
genQ5800	4787-1	1
genQ5801	4787-2	1
genQ5802	4787-3	1
genQ5803	4788-0	1
genQ5804	4788-1	1
genQ5805	4788-2	1
genQ5806	4788-3	1
genQ5807	4788-4	1
genQ5808	4788-5	1
genQ5809	4788-6	1
genQ5810	4788-7	1
genQ5811	4788-8	1
genQ5812	4788-9	1
genQ5813	4788-10	1
genQ5814	4788-11	1
genQ5815	4788-12	1
genQ5816	4788-13	1
genQ5817	4788-14	1
genQ5818	4788-15	1
genQ5819	4788-16	1
genQ5820	4788-17	1
genQ5821	4788-18	1
genQ5822	4788-19	1
genQ5823	4789-0	1
genQ5824	4789-1	1
genQ5825	4789-2	1
genQ5826	4790-0	1
genQ5827	4790-1	1
genQ5828	4790-2	1
genQ5829	4790-3	1
genQ5830	4790-4	1
genQ5831	4790-5	1
genQ5832	4790-6	1
genQ5833	4791-0	1
genQ5834	4791-1	1
genQ5835	4792-0	1
genQ5836	4793-0	1
genQ5837	4793-1	1
genQ5838	4794-0	1
genQ5839	4794-1	1
genQ5840	4795-0	1
genQ5841	4796-0	1
genQ5842	4796-1	1
genQ5843	4797-0	1
genQ5844	4797-1	1
genQ5845	4798-0	1
genQ5846	4798-1	1
genQ5847	4798-2	1
genQ5848	4798-3	1
genQ5849	4798-4	1
genQ5850	4798-5	1
genQ5851	4798-6	1
genQ5852	4798-7	1
genQ5853	4798-8	1
genQ5854	4798-9	1
genQ5855	4798-10	1
genQ5856	4798-11	1
genQ5857	4798-12	1
genQ5858	4798-13	1
genQ5859	4798-14	1
genQ5860	4798-15	1
genQ5861	4799-0	1
genQ5862	4799-1	1
genQ5863	4799-2	1
genQ5864	4800-0	1
genQ5865	4800-1	1
genQ5866	4801-0	1
genQ5867	4801-1	1
genQ5868	4801-2	1
genQ5869	4801-3	1
genQ5870	4801-4	1
genQ5871	4801-5	1
genQ5872	4801-6	1
genQ5873	4801-7	1
genQ5874	4801-8	1
genQ5875	4801-9	1
genQ5876	4801-10	1
genQ5877	4801-11	1
genQ5878	4802-0	1
genQ5879	4802-1	1
genQ5880	4802-2	1
genQ5881	4802-3	1
genQ5882	4802-4	1
genQ5883	4802-5	1
genQ5884	4802-6	1
genQ5885	4802-7	1
genQ5886	4802-8	1
genQ5887	4802-9	1
genQ5888	4802-10	1
genQ5889	4802-11	1
genQ5890	4803-0	1
genQ5891	4803-1	1
genQ5892	4803-2	1
genQ5893	4803-3	1
genQ5894	4803-4	1
genQ5895	4803-5	1
genQ5896	4803-6	1
genQ5897	4805-0	1
genQ5898	4805-1	1
genQ5899	4806-0	1
genQ5900	4806-1	1
genQ5901	4807-0	1
genQ5902	4807-1	1
genQ5903	4808-0	1
genQ5904	4808-1	1
genQ5905	4808-2	1
genQ5906	4809-0	1
genQ5907	4810-0	1
genQ5908	4811-0	1
genQ5909	4811-1	1
genQ5910	4812-0	1
genQ5911	4813-0	1
genQ5912	4814-0	1
genQ5913	4814-1	1
genQ5914	4815-0	1
genQ5915	4816-0	1
genQ5916	4816-1	1
genQ5917	4817-0	1
genQ5918	4818-0	1
genQ5919	4818-1	1
genQ5920	4818-2	1
genQ5921	4818-3	1
genQ5922	4819-0	1
genQ5923	4819-1	1
genQ5924	4820-0	1
genQ5925	4820-1	1
genQ5926	4821-0	1
genQ5927	4821-1	1
genQ5928	4821-2	1
genQ5929	4821-3	1
genQ5930	4821-4	1
genQ5931	4821-5	1
genQ5932	4821-6	1
genQ5933	4821-7	1
genQ5934	4821-8	1
genQ5935	4821-9	1
genQ5936	4821-10	1
genQ5937	4821-11	1
genQ5938	4821-12	1
genQ5939	4821-13	1
genQ5940	4821-14	1
genQ5941	4822-0	1
genQ5942	4822-1	1
genQ5943	4822-2	1
genQ5944	4823-0	1
genQ5945	4823-1	1
genQ5946	4824-0	1
genQ5947	4824-1	1
genQ5948	4824-2	1
genQ5949	4824-3	1
genQ5950	4824-4	1
genQ5951	4824-5	1
genQ5952	4825-0	1
genQ5953	4826-0	1
genQ5954	4827-0	1
genQ5955	4827-1	1
genQ5956	4827-2	1
genQ5957	4828-0	1
genQ5958	4828-1	1
genQ5959	4829-0	1
genQ5960	4829-1	1
genQ5961	4829-2	1
genQ5962	4829-3	1
genQ5963	4829-4	1
genQ5964	4830-0	1
genQ5965	4830-1	1
genQ5966	4830-2	1
genQ5967	4831-0	1
genQ5968	4831-1	1
genQ5969	4831-2	1
genQ5970	4831-3	1
genQ5971	4832-0	1
genQ5972	4834-0	1
genQ5973	4834-1	1
genQ5974	4855-0	1
genQ5975	4855-1	1
genQ5976	4855-2	1
genQ5977	4855-3	1
genQ5978	4855-4	1
genQ5979	4855-5	1
genQ5980	4855-6	1
genQ5981	4855-7	1
genQ5982	4855-8	1
genQ5983	4856-0	1
genQ5984	4856-1	1
genQ5985	4856-2	1
genQ5986	4856-3	1
genQ5987	4856-4	1
genQ5988	4856-5	1
genQ5989	4857-0	1
genQ5990	4860-0	1
genQ5991	4860-1	1
genQ5992	4869-0	1
genQ5993	4878-0	1
genQ5994	4920-0	1
genQ5995	4929-0	1
genQ5996	4930-0	1
genQ5997	4938-0	1
genQ5998	4940-0	1
genQ5999	4985-0	1
genQ6000	4986-0	1
genQ6001	4993-0	1
genQ6002	4994-0	1
genQ6003	4996-0	1
genQ6004	5010-0	1
genQ6005	5017-0	1
genQ6006	5020-0	1
genQ6007	5020-1	1
genQ6008	5020-2	1
genQ6009	5020-3	1
genQ6010	5020-4	1
genQ6011	5020-5	1
genQ6012	5033-0	1
genQ6013	5033-1	1
genQ6014	5270-0	1
genQ6015	5272-0	1
genQ6016	5272-1	1
genQ6017	5272-2	1
genQ6018	5272-3	1
genQ6019	5332-0	1
genQ6020	5349-0	1
genQ6021	5364-0	1
genQ6022	5365-0	1
genQ6023	5365-1	1
genQ6024	5393-0	1
genQ6025	5393-1	1
genQ6026	5395-0	1
genQ6027	5395-1	1
genQ6028	5395-2	1
genQ6029	5395-3	1
genQ6030	5395-4	1
genQ6031	5410-0	1
genQ6032	5410-1	1
genQ6033	5410-2	1
genQ6034	5410-3	1
genQ6035	5410-4	1
genQ6036	5459-0	1
genQ6037	5459-1	1
genQ6038	5462-0	1
genQ6039	5462-1	1
genQ6040	5462-2	1
genQ6041	5462-3	1
genQ6042	5462-4	1
genQ6043	5462-5	1
genQ6044	5462-6	1
genQ6045	5462-7	1
genQ6046	5462-8	1
genQ6047	5465-0	1
genQ6048	5465-1	1
genQ6049	5465-2	1
genQ6050	5465-3	1
genQ6051	5492-0	1
genQ6052	5492-1	1
genQ6053	5492-2	1
genQ6054	5492-3	1
genQ6055	5492-4	1
genQ6056	5505-0	1
genQ6057	5505-1	1
genQ6058	5505-2	1
genQ6059	5505-3	1
genQ6060	5505-4	1
genQ6061	5505-5	1
genQ6062	5505-6	1
genQ6063	5505-7	1
genQ6064	5505-8	1
genQ6065	5505-9	1
genQ6066	5505-10	1
genQ6067	5505-11	1
genQ6068	5505-12	1
genQ6069	5505-13	1
genQ6070	5505-14	1
genQ6071	5505-15	1
genQ6072	5505-16	1
genQ6073	5505-17	1
genQ6074	5505-18	1
genQ6075	5505-19	1
genQ6076	5505-20	1
genQ6077	5505-21	1
genQ6078	5505-22	1
genQ6079	5505-23	1
genQ6080	5505-24	1
genQ6081	5512-0	1
genQ6082	5512-1	1
genQ6083	5512-2	1
genQ6084	5512-3	1
genQ6085	5513-0	1
genQ6086	5513-1	1
genQ6087	5513-2	1
genQ6088	5514-0	1
genQ6089	5514-1	1
genQ6090	5514-2	1
genQ6091	5514-3	1
genQ6092	5542-0	1
genQ6093	5542-1	1
genQ6094	5805-0	1
genQ6095	5805-1	1
genQ6096	5805-2	1
genQ6097	5805-3	1
genQ6098	5805-4	1
genQ6099	5805-5	1
genQ6100	5821-0	1
genQ6101	5821-1	1
genQ6102	5821-2	1
genQ6103	5821-3	1
genQ6104	5821-4	1
genQ6105	5821-5	1
genQ6106	5821-6	1
genQ6107	5821-7	1
genQ6108	5821-8	1
genQ6109	5866-0	1
genQ6110	5866-1	1
genQ6111	5866-2	1
genQ6112	5866-3	1
genQ6113	5866-4	1
genQ6114	5866-5	1
genQ6115	5866-6	1
genQ6116	5866-7	1
genQ6117	5866-8	1
genQ6118	5882-0	1
genQ6119	5883-0	1
genQ6120	5884-0	1
genQ6121	5886-0	1
genQ6122	5886-1	1
genQ6123	5886-2	1
genQ6124	5886-3	1
genQ6125	5889-0	1
genQ6126	5889-1	1
genQ6127	5889-2	1
genQ6128	5889-3	1
genQ6129	5889-4	1
genQ6130	5889-5	1
genQ6131	5890-0	1
genQ6132	5890-1	1
genQ6133	5890-2	1
genQ6134	5892-0	1
genQ6135	5892-1	1
genQ6136	5892-2	1
genQ6137	5892-3	1
genQ6138	5894-0	1
genQ6139	5894-1	1
genQ6140	5894-2	1
genQ6141	5894-3	1
genQ6142	5896-0	1
genQ6143	5896-1	1
genQ6144	5899-0	1
genQ6145	5900-0	1
genQ6146	5902-0	1
genQ6147	5902-1	1
genQ6148	5903-0	1
genQ6149	5903-1	1
genQ6150	5903-2	1
genQ6151	5905-0	1
genQ6152	5905-1	1
genQ6153	5905-2	1
genQ6154	5905-3	1
genQ6155	5921-0	1
genQ6156	5921-1	1
genQ6157	5930-0	1
genQ6158	5930-1	1
genQ6159	5930-2	1
genQ6160	5930-3	1
genQ6161	5930-4	1
genQ6162	5930-5	1
genQ6163	5930-6	1
genQ6164	5930-7	1
genQ6165	5931-0	1
genQ6166	5931-1	1
genQ6167	5931-2	1
genQ6168	5932-0	1
genQ6169	5932-1	1
genQ6170	5932-2	1
genQ6171	5932-3	1
genQ6172	5935-0	1
genQ6173	5935-1	1
genQ6174	5935-2	1
genQ6175	5935-3	1
genQ6176	5935-4	1
genQ6177	5935-5	1
genQ6178	5935-6	1
genQ6179	5935-7	1
genQ6180	5936-0	1
genQ6181	5937-0	1
genQ6182	5937-1	1
genQ6183	5969-0	1
genQ6184	6003-0	1
genQ6185	6003-1	1
genQ6186	6003-2	1
genQ6187	6003-3	1
genQ6188	6003-4	1
genQ6189	6003-5	1
genQ6190	6003-6	1
genQ6191	6003-7	1
genQ6192	6003-8	1
genQ6193	6003-9	1
genQ6194	6003-10	1
genQ6195	6010-0	1
genQ6196	6010-1	1
genQ6197	6010-2	1
genQ6198	6010-3	1
genQ6199	6010-4	1
genQ6200	6010-5	1
genQ6201	6010-6	1
genQ6202	6010-7	1
genQ6203	6010-8	1
genQ6204	6010-9	1
genQ6205	6010-10	1
genQ6206	6010-11	1
genQ6207	6010-12	1
genQ6208	6010-13	1
genQ6209	6013-0	1
genQ6210	6013-1	1
genQ6211	6013-2	1
genQ6212	6013-3	1
genQ6213	6013-4	1
genQ6214	6013-5	1
genQ6215	6013-6	1
genQ6216	6013-7	1
genQ6217	6013-8	1
genQ6218	6013-9	1
genQ6219	6013-10	1
genQ6220	6023-0	1
genQ6221	6027-0	1
genQ6222	6048-0	1
genQ6223	6050-0	1
genQ6224	6058-0	1
genQ6225	6059-0	1
genQ6226	6084-0	1
genQ6227	6084-1	1
genQ6228	6084-2	1
genQ6229	6084-3	1
genQ6230	6084-4	1
genQ6231	6084-5	1
genQ6232	6084-6	1
genQ6233	6084-7	1
genQ6234	6099-0	1
genQ6235	6100-0	1
genQ6236	6103-0	1
genQ6237	6149-0	1
genQ6238	6187-0	1
genQ6239	6187-1	1
genQ6240	6188-0	1
genQ6241	6188-1	1
genQ6242	6188-2	1
genQ6243	6251-0	1
genQ6244	6259-0	1
genQ6245	6293-0	1
genQ6246	6345-0	1
genQ6247	6345-1	1
genQ6248	6436-0	1
genQ6249	6436-1	1
genQ6250	6436-2	1
genQ6251	6440-0	1
genQ6252	6440-1	1
genQ6253	6440-2	1
genQ6254	6440-3	1
genQ6255	6457-0	1
genQ6256	6458-0	1
genQ6257	6530-0	1
genQ6258	6530-1	1
genQ6259	6530-2	1
genQ6260	6530-3	1
genQ6261	6530-4	1
genQ6262	6530-5	1
genQ6263	6530-6	1
genQ6264	6576-0	1
genQ6265	6576-1	1
genQ6266	6576-2	1
genQ6267	6576-3	1
genQ6268	6576-4	1
genQ6269	6586-0	1
genQ6270	6596-0	1
genQ6271	6596-1	1
genQ6272	6596-2	1
genQ6273	6596-3	1
genQ6274	6596-4	1
genQ6275	6596-5	1
genQ6276	6596-6	1
genQ6277	6596-7	1
genQ6278	6601-0	1
genQ6279	6605-0	1
genQ6280	6606-0	1
genQ6281	6667-0	1
genQ6282	6667-1	1
genQ6283	6769-0	1
genQ6284	6769-1	1
genQ6285	6769-2	1
genQ6286	6769-3	1
genQ6287	6769-4	1
genQ6288	6769-5	1
genQ6289	6769-6	1
genQ6290	6769-7	1
genQ6291	6769-8	1
genQ6292	6769-9	1
genQ6293	6769-10	1
genQ6294	6769-11	1
genQ6295	6769-12	1
genQ6296	6769-13	1
genQ6297	6769-14	1
genQ6298	6769-15	1
genQ6299	6769-16	1
genQ6300	6769-17	1
genQ6301	6769-18	1
genQ6302	6769-19	1
genQ6303	6769-20	1
genQ6304	6769-21	1
genQ6305	6769-22	1
genQ6306	6769-23	1
genQ6307	6769-24	1
genQ6308	6769-25	1
genQ6309	6769-26	1
genQ6310	6833-0	1
genQ6311	6833-1	1
genQ6312	6833-2	1
genQ6313	6833-3	1
genQ6314	6906-0	1
genQ6315	6907-0	1
genQ6316	7009-0	1
genQ6317	7009-1	1
genQ6318	7009-2	1
genQ6319	7009-3	1
genQ6320	7009-4	1
genQ6321	7009-5	1
genQ6322	7009-6	1
genQ6323	7009-7	1
genQ6324	7009-8	1
genQ6325	7009-9	1
genQ6326	7009-10	1
genQ6327	7009-11	1
genQ6328	7009-12	1
genQ6329	7009-13	1
genQ6330	7009-14	1
genQ6331	7009-15	1
genQ6332	7009-16	1
genQ6333	7009-17	1
genQ6334	7009-18	1
genQ6335	7009-19	1
genQ6336	7009-20	1
genQ6337	7009-21	1
genQ6338	7009-22	1
genQ6339	7009-23	1
genQ6340	7009-24	1
genQ6341	7009-25	1
genQ6342	7009-26	1
genQ6343	7009-27	1
genQ6344	7009-28	1
genQ6345	7009-29	1
genQ6346	7009-30	1
genQ6347	7009-31	1
genQ6348	7009-32	1
genQ6349	7009-33	1
genQ6350	7009-34	1
genQ6351	7009-35	1
genQ6352	7009-36	1
genQ6353	7009-37	1
genQ6354	7009-38	1
genQ6355	7009-39	1
genQ6356	7009-40	1
genQ6357	7106-0	1
genQ6358	7132-0	1
genQ6359	7132-1	1
genQ6360	7132-2	1
genQ6361	7132-3	1
genQ6362	7132-4	1
genQ6363	7132-5	1
genQ6364	7132-6	1
genQ6365	7225-0	1
genQ6366	7225-1	1
genQ6367	7225-2	1
genQ6368	7225-3	1
genQ6369	7225-4	1
genQ6370	7225-5	1
genQ6371	7266-0	1
genQ6372	7266-1	1
genQ6373	7266-2	1
genQ6374	7266-3	1
genQ6375	7266-4	1
genQ6376	7266-5	1
genQ6377	7266-6	1
genQ6378	7266-7	1
genQ6379	7266-8	1
genQ6380	7266-9	1
genQ6381	7266-10	1
genQ6382	7266-11	1
genQ6383	7315-0	1
genQ6384	7315-1	1
genQ6385	7315-2	1
genQ6386	7315-3	1
genQ6387	7315-4	1
genQ6388	7315-5	1
genQ6389	7382-0	1
genQ6390	7382-1	1
genQ6391	7382-2	1
genQ6392	7401-0	1
genQ6393	7401-1	1
genQ6394	7401-2	1
genQ6395	7401-3	1
genQ6396	7401-4	1
genQ6397	7407-0	1
genQ6398	7407-1	1
genQ6399	7407-2	1
genQ6400	7407-3	1
genQ6401	7435-0	1
genQ6402	7435-1	1
genQ6403	7570-0	1
genQ6404	7570-1	1
genQ6405	7635-0	1
genQ6406	7635-1	1
genQ6407	7635-2	1
genQ6408	7635-3	1
genQ6409	7650-0	1
genQ6410	7650-1	1
genQ6411	7650-2	1
genQ6412	7650-3	1
genQ6413	7650-4	1
genQ6414	7650-5	1
genQ6415	7650-6	1
genQ6416	7650-7	1
genQ6417	7650-8	1
genQ6418	7650-9	1
genQ6419	7650-10	1
genQ6420	7650-11	1
genQ6421	7650-12	1
genQ6422	7650-13	1
genQ6423	7650-14	1
genQ6424	7650-15	1
genQ6425	7650-16	1
genQ6426	7650-17	1
genQ6427	7650-18	1
genQ6428	7650-19	1
genQ6429	7650-20	1
genQ6430	7650-21	1
genQ6431	7650-22	1
genQ6432	7650-23	1
genQ6433	7650-24	1
genQ6434	7650-25	1
genQ6435	7650-26	1
genQ6436	7650-27	1
genQ6437	7650-28	1
genQ6438	7650-29	1
genQ6439	7650-30	1
genQ6440	7650-31	1
genQ6441	7650-32	1
genQ6442	7650-33	1
genQ6443	7650-34	1
genQ6444	7650-35	1
genQ6445	7650-36	1
genQ6446	7650-37	1
genQ6447	7650-38	1
genQ6448	7650-39	1
genQ6449	7650-40	1
genQ6450	7650-41	1
genQ6451	7650-42	1
genQ6452	7650-43	1
genQ6453	7650-44	1
genQ6454	7650-45	1
genQ6455	7650-46	1
genQ6456	7650-47	1
genQ6457	7650-48	1
genQ6458	7650-49	1
genQ6459	7650-50	1
genQ6460	7650-51	1
genQ6461	7650-52	1
genQ6462	7650-53	1
genQ6463	7650-54	1
genQ6464	7650-55	1
genQ6465	7650-56	1
genQ6466	7650-57	1
genQ6467	7650-58	1
genQ6468	7650-59	1
genQ6469	7650-60	1
genQ6470	7650-61	1
genQ6471	7650-62	1
genQ6472	7650-63	1
genQ6473	7650-64	1
genQ6474	7650-65	1
genQ6475	7650-66	1
genQ6476	7650-67	1
genQ6477	7650-68	1
genQ6478	7650-69	1
genQ6479	7650-70	1
genQ6480	7650-71	1
genQ6481	7650-72	1
genQ6482	7650-73	1
genQ6483	7650-74	1
genQ6484	7650-75	1
genQ6485	7650-76	1
genQ6486	7650-77	1
genQ6487	7650-78	1
genQ6488	7650-79	1
genQ6489	7650-80	1
genQ6490	7650-81	1
genQ6491	7650-82	1
genQ6492	7650-83	1
genQ6493	7650-84	1
genQ6494	7650-85	1
genQ6495	7650-86	1
genQ6496	7650-87	1
genQ6497	7650-88	1
genQ6498	7653-0	1
genQ6499	7653-1	1
genQ6500	7653-2	1
genQ6501	7653-3	1
genQ6502	7653-4	1
genQ6503	7653-5	1
genQ6504	7680-0	1
genQ6505	7680-1	1
genQ6506	7680-2	1
genQ6507	7680-3	1
genQ6508	7680-4	1
genQ6509	7680-5	1
genQ6510	7680-6	1
genQ6511	7680-7	1
genQ6512	7680-8	1
genQ6513	7680-9	1
genQ6514	7680-10	1
genQ6515	7680-11	1
genQ6516	7680-12	1
genQ6517	7680-13	1
genQ6518	7680-14	1
genQ6519	7680-15	1
genQ6520	7796-0	1
genQ6521	7796-1	1
genQ6522	7796-2	1
genQ6523	7796-3	1
genQ6524	7796-4	1
genQ6525	7796-5	1
genQ6526	7796-6	1
genQ6527	7796-7	1
genQ6528	7796-8	1
genQ6529	7796-9	1
genQ6530	7796-10	1
genQ6531	7796-11	1
genQ6532	7796-12	1
genQ6533	7796-13	1
genQ6534	7796-14	1
genQ6535	7796-15	1
genQ6536	7796-16	1
genQ6537	7796-17	1
genQ6538	7796-18	1
genQ6539	7796-19	1
genQ6540	7796-20	1
genQ6541	7796-21	1
genQ6542	7796-22	1
genQ6543	7796-23	1
genQ6544	7796-24	1
genQ6545	7796-25	1
genQ6546	7796-26	1
genQ6547	7796-27	1
genQ6548	7796-28	1
genQ6549	7796-29	1
genQ6550	7796-30	1
genQ6551	7796-31	1
genQ6552	7796-32	1
genQ6553	7796-33	1
genQ6554	7796-34	1
genQ6555	7796-35	1
genQ6556	7796-36	1
genQ6557	7796-37	1
genQ6558	7796-38	1
genQ6559	7796-39	1
genQ6560	7796-40	1
genQ6561	7796-41	1
genQ6562	7796-42	1
genQ6563	7796-43	1
genQ6564	7796-44	1
genQ6565	7796-45	1
genQ6566	7796-46	1
genQ6567	7796-47	1
genQ6568	7796-48	1
genQ6569	7796-49	1
genQ6570	7796-50	1
genQ6571	7796-51	1
genQ6572	7796-52	1
genQ6573	7796-53	1
genQ6574	7796-54	1
genQ6575	7796-55	1
genQ6576	7796-56	1
genQ6577	7796-57	1
genQ6578	7796-58	1
genQ6579	7796-59	1
genQ6580	7909-0	1
genQ6581	7909-1	1
genQ6582	7909-2	1
genQ6583	7909-3	1
genQ6584	7909-4	1
genQ6585	7961-0	1
genQ6586	7961-1	1
genQ6587	7961-2	1
genQ6588	7961-3	1
genQ6589	7981-0	1
genQ6590	7981-1	1
genQ6591	7981-2	1
genQ6592	7986-0	1
genQ6593	7986-1	1
genQ6594	7990-0	1
genQ6595	7990-1	1
genQ6596	7990-2	1
genQ6597	7990-3	1
genQ6598	7995-0	1
genQ6599	7995-1	1
genQ6600	7995-2	1
genQ6601	7997-0	1
genQ6602	7997-1	1
genQ6603	7997-2	1
genQ6604	8005-0	1
genQ6605	8005-1	1
genQ6606	8005-2	1
genQ6607	8016-0	1
genQ6608	8016-1	1
genQ6609	8016-2	1
genQ6610	8019-0	1
genQ6611	8019-1	1
genQ6612	8019-2	1
genQ6613	8019-3	1
genQ6614	8019-4	1
genQ6615	8019-5	1
genQ6616	8192-0	1
genQ6617	8192-1	1
genQ6618	8192-2	1
genQ6619	8235-0	1
genQ6620	8235-1	1
genQ6621	8235-2	1
genQ6622	8235-3	1
genQ6623	8235-4	1
genQ6624	8273-0	1
genQ6625	8273-1	1
genQ6626	8273-2	1
genQ6627	8307-0	1
genQ6628	8307-1	1
genQ6629	8307-2	1
genQ6630	8311-0	1
genQ6631	8408-0	1
genQ6632	8408-1	1
genQ6633	8408-2	1
genQ6634	8408-3	1
genQ6635	8408-4	1
genQ6636	8408-5	1
genQ6637	8408-6	1
genQ6638	8408-7	1
genQ6639	8408-8	1
genQ6640	8412-0	1
genQ6641	8412-1	1
genQ6642	8412-2	1
genQ6643	8412-3	1
genQ6644	8412-4	1
genQ6645	8412-5	1
genQ6646	8452-0	1
genQ6647	8452-1	1
genQ6648	8452-2	1
